NearUserPos,FarUserPos,FarUserDist,TransmitPower,SNR,SumRateFarUser,SumRateNearUser,BERFarUser,BERNearUser,OutageProbFarUser,OutageProbNearUser,MAScheme
b2,a4,21.2132,-108,-24,0.000596665464996282,0.000604205551932988,0.5003,0.4821,1,1,NOMA
b2,a4,21.2132,-106,-22,0.00184070859292469,0.00184166339900296,0.4953,0.4709,1,1,OMA
b2,a4,21.2132,-106,-22,0.000944327713570501,0.000945062674026473,0.4958,0.4821,1,1,NOMA
b2,a4,21.2132,-104,-20,0.00288487183546264,0.00289892274601156,0.4962,0.4659,1,1,OMA
b2,a4,21.2132,-104,-20,0.00148194388513179,0.00148952022771822,0.497,0.4831,1,1,NOMA
b2,a4,21.2132,-102,-18,0.00469194300241373,0.00454423781885191,0.5021,0.4534,1,1,OMA
b2,a4,21.2132,-102,-18,0.00241367214753296,0.00233925244583149,0.5025,0.4794,1,1,NOMA
b2,a4,21.2132,-100,-16,0.00725571958095455,0.00731180310947102,0.4919,0.4479,1,1,OMA
b2,a4,21.2132,-100,-16,0.00374462806489034,0.00377323688464733,0.4927,0.4749,1,1,NOMA
b2,a4,21.2132,-98,-14,0.0115142987370363,0.0114392937777401,0.5029,0.4291,1,1,OMA
b2,a4,21.2132,-98,-14,0.00596653755265519,0.00592645869114935,0.5027,0.4619,1,1,NOMA
b2,a4,21.2132,-96,-12,0.0178188940840264,0.0180257160230276,0.4941,0.4251,1,1,OMA
b2,a4,21.2132,-96,-12,0.00928720903959404,0.00940451917895388,0.4949,0.4651,1,1,NOMA
b2,a4,21.2132,-94,-10,0.0280320901905282,0.028004664932523,0.4894,0.4026,1,1,OMA
b2,a4,21.2132,-94,-10,0.0147660301874019,0.0147479744034554,0.4898,0.4633,1,1,NOMA
b2,a4,21.2132,-92,-8,0.043575988142435,0.0433400529026852,0.4827,0.3841,1,1,OMA
b2,a4,21.2132,-92,-8,0.0233060385705397,0.0231658796753724,0.4847,0.4509,1,1,NOMA
b2,a4,21.2132,-90,-6,0.0665351107379645,0.0668406243030821,0.4827,0.3531,1,1,OMA
b2,a4,21.2132,-90,-6,0.0362963979355472,0.0365052439120296,0.4857,0.436,1,1,NOMA
b2,a4,21.2132,-88,-4,0.101430502556205,0.102202063579913,0.4819,0.3188,1,1,OMA
b2,a4,21.2132,-88,-4,0.0570872624748,0.0575476783028912,0.4871,0.435,1,1,NOMA
b2,a4,21.2132,-86,-2,0.152548447038444,0.151523505757942,0.4692,0.2759,1,1,OMA
b2,a4,21.2132,-86,-2,0.0895797066737216,0.0887120364777782,0.4733,0.4175,1,1,NOMA
b2,a4,21.2132,-84,0,0.22232194675773,0.224021633606808,0.462,0.2237,1,1,OMA
b2,a4,21.2132,-84,0,0.137016882595267,0.138441524657144,0.4646,0.4049,1,1,NOMA
b2,a4,21.2132,-82,2,0.318156708832271,0.319714065667218,0.4542,0.1889,1,1,OMA
b2,a4,21.2132,-82,2,0.209305887928641,0.210510986227986,0.4631,0.3774,1,1,NOMA
b2,a4,21.2132,-80,4,0.443588827186649,0.439701839340333,0.4407,0.1412,1,1,OMA
b2,a4,21.2132,-80,4,0.314318506858962,0.31145923788144,0.4456,0.3598,1,1,NOMA
b2,a4,21.2132,-78,6,0.59371472476842,0.596589677456772,0.4199,0.1106,1,1,OMA
b2,a4,21.2132,-78,6,0.456610646140025,0.458597570810315,0.4313,0.3179,1,0.9998,NOMA
b2,a4,21.2132,-76,8,0.782158195305226,0.776892819533129,0.4191,0.0792,1,0.998,OMA
b2,a4,21.2132,-76,8,0.654169063087106,0.647204618070828,0.431,0.2799,1,0.9916,NOMA
b2,a4,21.2132,-74,10,1.000275875881,1.00601776452681,0.3836,0.0506,1,0.9763,OMA
b2,a4,21.2132,-74,10,0.909791667652923,0.915996577127021,0.4001,0.22,1,0.9516,NOMA
b2,a4,21.2132,-72,12,1.26432520369877,1.25637563295891,0.369,0.0365,1,0.8998,OMA
b2,a4,21.2132,-72,12,1.25093222328563,1.23996364069981,0.3872,0.1747,1,0.8434,NOMA
b2,a4,21.2132,-70,14,1.53908974711412,1.53359492339197,0.3359,0.0222,1,0.7768,OMA
b2,a4,21.2132,-70,14,1.6359078120968,1.62902182582301,0.3612,0.1216,1,0.6941,NOMA
b2,a4,21.2132,-68,16,1.8476624705987,1.85680513030567,0.2972,0.0163,1,0.6114,OMA
b2,a4,21.2132,-68,16,2.10151895138369,2.1124520300583,0.3265,0.0913,1,0.5248,NOMA
b2,a4,21.2132,-66,18,2.20181072689167,2.21757788102427,0.2584,0.0101,0.9999,0.4401,OMA
b2,a4,21.2132,-66,18,2.65853701362508,2.67981011256384,0.2992,0.0585,0.9981,0.3725,NOMA
b2,a4,21.2132,-64,20,2.55991288502634,2.58502935991309,0.216,0.0071,0.9982,0.3202,OMA
b2,a4,21.2132,-64,20,3.23526933025195,3.27342585721069,0.2638,0.0422,0.9822,0.2652,NOMA
b2,a4,21.2132,-62,22,2.99139051531357,2.99150468598085,0.1735,0.0044,0.9777,0.2121,OMA
b2,a4,21.2132,-62,22,3.93980490936864,3.93945260398399,0.2322,0.0252,0.9222,0.1743,NOMA
b2,a4,21.2132,-60,24,3.45846581822583,3.44049918212761,0.1319,0.0014,0.9086,0.1347,OMA
b2,a4,21.2132,-60,24,4.69467424395538,4.66917854143265,0.1985,0.0149,0.7958,0.1086,NOMA
b2,a4,21.2132,-58,26,3.91888940647388,3.93839517249572,0.0891,0.0012,0.7834,0.0884,OMA
b2,a4,21.2132,-58,26,5.42883243865717,5.45602421755907,0.1646,0.0125,0.6368,0.0729,NOMA
b2,a4,21.2132,-56,28,4.45249124239536,4.45340471940978,0.0632,0.0008,0.6135,0.0552,OMA
b2,a4,21.2132,-56,28,6.24856373031689,6.2469725667981,0.1293,0.0067,0.4682,0.0447,NOMA
b2,a4,21.2132,-54,30,5.00983180178468,4.99884463203304,0.0464,0.0005,0.4472,0.0369,OMA
b2,a4,21.2132,-54,30,7.07206957778245,7.05535718218148,0.0984,0.0038,0.3257,0.028,NOMA
b2,b1,15.811,-114,-30,0.000301331012266142,0.000290087097403703,0.4904,0.4848,1,1,OMA
b2,b1,15.811,-114,-30,0.000162344476967132,0.000148694615213204,0.4902,0.4892,1,1,NOMA
b2,b1,15.811,-112,-28,0.000470372681206363,0.000462658444411803,0.4947,0.4859,1,1,OMA
b2,b1,15.811,-112,-28,0.000253594615838792,0.000237231872055452,0.4948,0.4919,1,1,NOMA
b2,b1,15.811,-110,-26,0.000754714246052183,0.00072875251031928,0.4913,0.4839,1,1,OMA
b2,b1,15.811,-110,-26,0.000406497503040536,0.000373495038854622,0.4912,0.4916,1,1,NOMA
b2,b1,15.811,-108,-24,0.0011988288396532,0.00117891901108438,0.4947,0.4804,1,1,OMA
