NearUserPos,FarUserPos,NearUserDist,FarUserDist,TransmitPower,SNR,SumRateFarUser,SumRateNearUser,BERFarUser,BERNearUser,OutageProbFarUser,OutageProbNearUser,OptimalMA,NormalizedCapacityNear,NormalizedCapacityFar,NormalizedBERNear,NormalizedBERFar,NormalizedOutageNear,NormalizedOutageFar,Score
d6,a6,15.8113883,38.07886553,-104,-20,0.000118921,0.000118921,0.4985,0.4882,1,1,OMA,1.72E-05,1.72E-05,0.946113588,0.951845185,1,1,0.008971675
d6,a6,15.8113883,38.07886553,-102,-18,0.000183203,0.000183203,0.4914,0.498,1,1,OMA,2.67E-05,2.67E-05,0.965109517,0.935868587,1,1,0.008588556
d6,a6,15.8113883,38.07886553,-100,-16,0.000294831,0.000294831,0.4941,0.4867,1,1,OMA,4.31E-05,4.31E-05,0.943206048,0.941944194,1,1,0.01063089
d6,a6,15.8113883,38.07886553,-98,-14,0.000464695,0.000464695,0.5041,0.4912,1,1,OMA,6.82E-05,6.82E-05,0.951928668,0.964446445,1,1,0.006631344
d6,a6,15.8113883,38.07886553,-96,-12,0.00074558,0.00074558,0.497,0.4793,1,1,OMA,0.000109515,0.000109515,0.928862183,0.948469847,1,1,0.011669651
d6,a6,15.8113883,38.07886553,-94,-10,0.001190959,0.001190959,0.504,0.4824,1,1,OMA,0.000175103,0.000175103,0.934871099,0.964221422,1,1,0.008907135
d6,a6,15.8113883,38.07886553,-92,-8,0.001884954,0.001884954,0.5003,0.4683,1,1,OMA,0.000277303,0.000277303,0.907540221,0.95589559,1,1,0.013541562
d6,a6,15.8113883,38.07886553,-90,-6,0.002977513,0.002977513,0.4821,0.4739,1,1,OMA,0.000438198,0.000438198,0.918395038,0.914941494,1,1,0.017492027
d6,a6,15.8113883,38.07886553,-88,-4,0.004691992,0.004691992,0.4895,0.4605,1,1,OMA,0.000690678,0.000690678,0.892421012,0.931593159,1,1,0.018819728
d6,a6,15.8113883,38.07886553,-86,-2,0.007476022,0.007476022,0.4905,0.4553,1,1,OMA,0.001100666,0.001100666,0.882341539,0.933843384,1,1,0.020036522
d6,a6,15.8113883,38.07886553,-84,0,0.011649458,0.011649458,0.4927,0.4353,1,1,OMA,0.001715262,0.001715262,0.843574336,0.938793879,1,1,0.024697881
d6,a6,15.8113883,38.07886553,-82,2,0.018358923,0.018358923,0.487,0.4175,1,1,OMA,0.002703324,0.002703324,0.809071525,0.925967597,1,1,0.031287546
d6,a6,15.8113883,38.07886553,-80,4,0.028958767,0.028958767,0.4825,0.4085,1,1,OMA,0.004264298,0.004264298,0.791626284,0.915841584,1,1,0.035632801
d6,a6,15.8113883,38.07886553,-78,6,0.044390868,0.044390868,0.4797,0.3739,1,1,OMA,0.006536889,0.006536889,0.724559023,0.909540954,1,1,0.046228708
d6,a6,15.8113883,38.07886553,-76,8,0.069154234,0.069154234,0.4734,0.3446,1,1,OMA,0.010183639,0.010183639,0.667765071,0.895364536,1,1,0.057222851
d6,a6,15.8113883,38.07886553,-74,10,0.105678875,0.105678875,0.4684,0.316,1,1,OMA,0.015562399,0.015562399,0.612327971,0.884113411,1,1,0.068556993
d6,a6,15.8113883,38.07886553,-72,12,0.154558719,0.154558719,0.4453,0.2768,1,1,OMA,0.022760635,0.022760635,0.536344253,0.832133213,1,1,0.088700288
d6,a6,15.8113883,38.07886553,-70,14,0.227987656,0.227987656,0.45,0.2351,1,1,OMA,0.033574066,0.033574066,0.455514635,0.842709271,1,1,0.103286002
d6,a6,15.8113883,38.07886553,-68,16,0.325189107,0.325189107,0.4295,0.1887,1,1,OMA,0.047888329,0.047888329,0.365574724,0.796579658,1,1,0.128128516
d6,a6,15.8113883,38.07886553,-66,18,0.458382896,0.458382896,0.4196,0.1407,1,1,OMA,0.067502964,0.067502964,0.272533437,0.77430243,1,1,0.153028916
d6,a6,15.8113883,38.07886553,-64,20,0.622652432,0.622652432,0.3919,0.1084,1,0.9998,OMA,0.091693934,0.091693934,0.209924404,0.711971197,0.999795019,1,0.181544294
d6,a6,15.8113883,38.07886553,-62,22,0.813635984,0.813635984,0.3686,0.0751,1,0.9978,OMA,0.119818914,0.119818914,0.145377011,0.659540954,0.997745209,1,0.211295619
d6,a6,15.8113883,38.07886553,-60,24,1.04428446,1.04428446,0.3228,0.055,1,0.9759,OMA,0.153785105,0.153785105,0.106415972,0.556480648,0.975299785,1,0.249888296
d6,a6,15.8113883,38.07886553,-58,26,1.322515679,1.322515679,0.2915,0.0351,1,0.9088,OMA,0.194758515,0.194758515,0.067842605,0.486048605,0.906528646,1,0.293793001
d6,a6,15.8113883,38.07886553,-56,28,1.628571046,1.628571046,0.2564,0.0221,1,0.7753,OMA,0.239829418,0.239829418,0.042643923,0.407065707,0.769703802,1,0.347928875
d6,a6,15.8113883,38.07886553,-54,30,2.285788508,2.285788508,0.2638,0.0955,0.9829,0.5235,NOMA,0.336613815,0.336613815,0.184919558,0.423717372,0.511632674,0.96147781,0.41536627
d6,a7,15.8113883,43.01162634,-114,-30,1.17E-05,1.17E-05,0.5027,0.4878,1,1,OMA,1.44E-06,1.44E-06,0.945338244,0.96129613,1,1,0.007848741
d6,a7,15.8113883,43.01162634,-112,-28,1.89E-05,1.89E-05,0.504,0.4925,1,1,OMA,2.51E-06,2.51E-06,0.954448537,0.964221422,1,1,0.006302715
d6,a7,15.8113883,43.01162634,-110,-26,2.93E-05,2.93E-05,0.5028,0.5026,1,1,OMA,4.04E-06,4.04E-06,0.974025974,0.961521152,1,1,0.00413478
d6,a7,15.8113883,43.01162634,-108,-24,4.65E-05,4.65E-05,0.4947,0.4949,1,1,OMA,6.57E-06,6.57E-06,0.959100601,0.943294329,1,1,0.008396147
d6,a7,15.8113883,43.01162634,-106,-22,7.38E-05,7.38E-05,0.4926,0.4996,1,1,OMA,1.06E-05,1.06E-05,0.968210894,0.938568857,1,1,0.007834761
d6,a7,15.8113883,43.01162634,-104,-20,0.000117593,0.000117593,0.4899,0.4947,1,1,OMA,1.70E-05,1.70E-05,0.958712929,0.932493249,1,1,0.009839285
d6,a7,15.8113883,43.01162634,-102,-18,0.000189023,0.000189023,0.4944,0.4932,1,1,OMA,2.76E-05,2.76E-05,0.955805389,0.942619262,1,1,0.008917116
d6,a7,15.8113883,43.01162634,-100,-16,0.000294112,0.000294112,0.4928,0.4877,1,1,OMA,4.30E-05,4.30E-05,0.945144408,0.939018902,1,1,0.010757656
d6,a7,15.8113883,43.01162634,-98,-14,0.000467262,0.000467262,0.5047,0.4832,1,1,OMA,6.85E-05,6.85E-05,0.936421787,0.96579658,1,1,0.008450683
d6,a7,15.8113883,43.01162634,-96,-12,0.000727149,0.000727149,0.4961,0.4795,1,1,OMA,0.0001068,0.0001068,0.929249855,0.946444644,1,1,0.011878679
d6,a7,15.8113883,43.01162634,-94,-10,0.001181873,0.001181873,0.4923,0.4749,1,1,OMA,0.000173765,0.000173765,0.920333398,0.937893789,1,1,0.014157653
d6,a7,15.8113883,43.01162634,-92,-8,0.001877701,0.001877701,0.501,0.4738,1,1,OMA,0.000276235,0.000276235,0.918201202,0.957470747,1,1,0.011968666
d6,a7,15.8113883,43.01162634,-90,-6,0.002927335,0.002927335,0.5012,0.4636,1,1,OMA,0.000430808,0.000430808,0.898429928,0.957920792,1,1,0.0145309
d6,a7,15.8113883,43.01162634,-88,-4,0.004714631,0.004714631,0.5005,0.4706,1,1,OMA,0.000694012,0.000694012,0.911998449,0.956345635,1,1,0.013125037
d6,a7,15.8113883,43.01162634,-86,-2,0.007399175,0.007399175,0.495,0.4547,1,1,OMA,0.001089349,0.001089349,0.881178523,0.943969397,1,1,0.018878958
d6,a7,15.8113883,43.01162634,-84,0,0.011621832,0.011621832,0.4915,0.4366,1,1,OMA,0.001711194,0.001711194,0.846094204,0.936093609,1,1,0.024718971
d6,a7,15.8113883,43.01162634,-82,2,0.018065324,0.018065324,0.494,0.4187,1,1,OMA,0.002660087,0.002660087,0.811397558,0.941719172,1,1,0.028942345
d6,a7,15.8113883,43.01162634,-80,4,0.028637625,0.028637625,0.4935,0.394,1,1,OMA,0.004217005,0.004217005,0.763520062,0.940594059,1,1,0.03603945
d6,a7,15.8113883,43.01162634,-78,6,0.044842472,0.044842472,0.4821,0.3811,1,1,OMA,0.006603394,0.006603394,0.738515216,0.914941494,1,1,0.043775546
d6,a7,15.8113883,43.01162634,-76,8,0.067446188,0.067446188,0.4776,0.351,1,1,OMA,0.009932105,0.009932105,0.680170576,0.904815482,1,1,0.054285003
d6,a7,15.8113883,43.01162634,-74,10,0.103647144,0.103647144,0.4748,0.3124,1,1,OMA,0.015263199,0.015263199,0.605349874,0.898514851,1,1,0.067449302
d6,a7,15.8113883,43.01162634,-72,12,0.155219932,0.155219932,0.4686,0.2806,1,1,OMA,0.022858008,0.022858008,0.543710021,0.884563456,1,1,0.081066535
d6,a7,15.8113883,43.01162634,-70,14,0.22418915,0.22418915,0.4708,0.2318,1,1,OMA,0.033014683,0.033014683,0.449118046,0.889513951,1,1,0.097806029
d6,a7,15.8113883,43.01162634,-68,16,0.320040921,0.320040921,0.4465,0.1808,1,1,OMA,0.047130187,0.047130187,0.350261679,0.834833483,1,1,0.124790934
d6,a7,15.8113883,43.01162634,-66,18,0.447141193,0.447141193,0.4323,0.1405,1,1,OMA,0.065847467,0.065847467,0.272145765,0.802880288,1,1,0.148555543
d6,a7,15.8113883,43.01162634,-64,20,0.603335724,0.603335724,0.4133,0.1026,1,1,OMA,0.088849281,0.088849281,0.198681915,0.760126013,1,1,0.175312556
d6,a7,15.8113883,43.01162634,-62,22,0.793019429,0.793019429,0.401,0.077,1,0.9969,OMA,0.11678284,0.11678284,0.149059895,0.732448245,0.996822794,1,0.200011748
d6,a7,15.8113883,43.01162634,-60,24,1.02226218,1.02226218,0.3723,0.0522,1,0.9755,OMA,0.150542018,0.150542018,0.100988564,0.667866787,0.974889823,1,0.234658303
d6,a7,15.8113883,43.01162634,-58,26,1.279527071,1.279527071,0.3296,0.036,1,0.9072,OMA,0.188427846,0.188427846,0.069587129,0.571782178,0.904888798,1,0.279508794
d6,a7,15.8113883,43.01162634,-56,28,1.567443649,1.567443649,0.2989,0.0253,1,0.7764,OMA,0.23082756,0.23082756,0.048846676,0.50270027,0.770831198,1,0.33007092
d6,a7,15.8113883,43.01162634,-54,30,2.193901714,2.193901714,0.3043,0.0897,0.9994,0.5168,NOMA,0.323082209,0.323082209,0.173677069,0.514851485,0.504765809,0.998648344,0.394250888
d6,a8,15.8113883,49.49747468,-114,-30,1.19E-05,1.19E-05,0.4991,0.4929,1,1,OMA,1.46E-06,1.46E-06,0.955223881,0.95319532,1,1,0.007619404
d6,a8,15.8113883,49.49747468,-112,-28,1.86E-05,1.86E-05,0.5013,0.4989,1,1,OMA,2.45E-06,2.45E-06,0.966854041,0.958145815,1,1,0.005489292
d6,a8,15.8113883,49.49747468,-110,-26,2.94E-05,2.94E-05,0.5023,0.4942,1,1,OMA,4.04E-06,4.04E-06,0.957743749,0.96039604,1,1,0.006371632
d6,a8,15.8113883,49.49747468,-108,-24,4.60E-05,4.60E-05,0.4916,0.4939,1,1,OMA,6.49E-06,6.49E-06,0.957162241,0.936318632,1,1,0.009541566
d6,a8,15.8113883,49.49747468,-106,-22,7.35E-05,7.35E-05,0.4993,0.4924,1,1,OMA,1.05E-05,1.05E-05,0.954254701,0.953645365,1,1,0.007690778
d6,a8,15.8113883,49.49747468,-104,-20,0.000115719,0.000115719,0.5008,0.4972,1,1,OMA,1.68E-05,1.68E-05,0.963558829,0.957020702,1,1,0.00606466
d6,a8,15.8113883,49.49747468,-102,-18,0.000187312,0.000187312,0.505,0.4998,1,1,OMA,2.73E-05,2.73E-05,0.968598566,0.966471647,1,1,0.004208023
d6,a8,15.8113883,49.49747468,-100,-16,0.000293804,0.000293804,0.4897,0.4904,1,1,OMA,4.30E-05,4.30E-05,0.95037798,0.932043204,1,1,0.010981497
d6,a8,15.8113883,49.49747468,-98,-14,0.000466349,0.000466349,0.5056,0.4922,1,1,OMA,6.84E-05,6.84E-05,0.953867028,0.967821782,1,1,0.005948657
d6,a8,15.8113883,49.49747468,-96,-12,0.000716949,0.000716949,0.4973,0.4915,1,1,OMA,0.000105298,0.000105298,0.952510176,0.949144914,1,1,0.008541964
d6,a8,15.8113883,49.49747468,-94,-10,0.001141942,0.001141942,0.4982,0.4817,1,1,OMA,0.000167884,0.000167884,0.933514247,0.951170117,1,1,0.010754876
d6,a8,15.8113883,49.49747468,-92,-8,0.001850745,0.001850745,0.4881,0.4673,1,1,OMA,0.000272265,0.000272265,0.905601861,0.928442844,1,1,0.017315737
d6,a8,15.8113883,49.49747468,-90,-6,0.002906171,0.002906171,0.4965,0.466,1,1,OMA,0.000427692,0.000427692,0.903081993,0.947344734,1,1,0.015290532
d6,a8,15.8113883,49.49747468,-88,-4,0.004678726,0.004678726,0.4962,0.4614,1,1,OMA,0.000688725,0.000688725,0.894165536,0.946669667,1,1,0.016657217
d6,a8,15.8113883,49.49747468,-86,-2,0.007396101,0.007396101,0.4973,0.4531,1,1,OMA,0.001088896,0.001088896,0.878077147,0.949144914,1,1,0.018612197
d6,a8,15.8113883,49.49747468,-84,0,0.011396126,0.011396126,0.4957,0.4368,1,1,OMA,0.001677955,0.001677955,0.846481876,0.945544554,1,1,0.023437622
d6,a8,15.8113883,49.49747468,-82,2,0.018405843,0.018405843,0.489,0.4176,1,1,OMA,0.002710234,0.002710234,0.809265362,0.930468047,1,1,0.03068788
d6,a8,15.8113883,49.49747468,-80,4,0.028226153,0.028226153,0.4869,0.408,1,1,OMA,0.004156411,0.004156411,0.790657104,0.925742574,1,1,0.034429607
d6,a8,15.8113883,49.49747468,-78,6,0.04458638,0.04458638,0.4918,0.3801,1,1,OMA,0.006565681,0.006565681,0.736576856,0.936768677,1,1,0.041200443
d6,a8,15.8113883,49.49747468,-76,8,0.066513385,0.066513385,0.4734,0.3513,1,1,OMA,0.009794737,0.009794737,0.680752084,0.895364536,1,1,0.05535412
d6,a8,15.8113883,49.49747468,-74,10,0.10173892,0.10173892,0.4824,0.3164,1,1,OMA,0.014982186,0.014982186,0.613103315,0.915616562,1,1,0.064110968
d6,a8,15.8113883,49.49747468,-72,12,0.152329587,0.152329587,0.4803,0.2707,1,1,OMA,0.022432364,0.022432364,0.524520256,0.910891089,1,1,0.079930537
d6,a8,15.8113883,49.49747468,-70,14,0.225501615,0.225501615,0.4679,0.2261,1,1,OMA,0.033207962,0.033207962,0.438069393,0.882988299,1,1,0.100163677
d6,a8,15.8113883,49.49747468,-68,16,0.320663094,0.320663094,0.4578,0.1852,1,1,OMA,0.047221811,0.047221811,0.358790463,0.860261026,1,1,0.120474632
d6,a8,15.8113883,49.49747468,-66,18,0.44153183,0.44153183,0.445,0.1465,1,1,OMA,0.065021411,0.065021411,0.283775926,0.831458146,1,1,0.142964209
d6,a8,15.8113883,49.49747468,-64,20,0.59548005,0.59548005,0.4411,0.1051,1,0.9999,OMA,0.087692424,0.087692424,0.203527815,0.822682268,0.999897509,1,0.166069907
d6,a8,15.8113883,49.49747468,-62,22,0.781498515,0.781498515,0.4071,0.0739,1,0.9969,OMA,0.115086226,0.115086226,0.143050979,0.746174617,0.996822794,1,0.198147991
d6,a8,15.8113883,49.49747468,-60,24,0.995386406,0.995386406,0.3963,0.0557,1,0.9751,OMA,0.146584188,0.146584188,0.107772824,0.721872187,0.974479861,1,0.224865167
d6,a8,15.8113883,49.49747468,-58,26,1.245797541,1.245797541,0.3746,0.0352,1,0.9034,OMA,0.183460704,0.183460704,0.068036441,0.673042304,0.900994158,1,0.264643453
d6,a8,15.8113883,49.49747468,-56,28,1.527652127,1.527652127,0.341,0.0235,1,0.7721,OMA,0.224967706,0.224967706,0.045357627,0.597434743,0.766424106,1,0.315900202
d6,a8,15.8113883,49.49747468,-54,30,2.097013508,2.097013508,0.3401,0.0847,1,0.5222,NOMA,0.308814075,0.308814075,0.163985268,0.595409541,0.510300297,1,0.376925851
d6,b1,15.8113883,43.01162634,-114,-30,1.17E-05,1.17E-05,0.4982,0.4986,1,1,OMA,1.44E-06,1.44E-06,0.966272533,0.951170117,1,1,0.006459873
d6,b1,15.8113883,43.01162634,-112,-28,1.85E-05,1.85E-05,0.5001,0.5023,1,1,OMA,2.44E-06,2.44E-06,0.973444466,0.955445545,1,1,0.004989399
d6,b1,15.8113883,43.01162634,-110,-26,3.02E-05,3.02E-05,0.4991,0.4846,1,1,OMA,4.16E-06,4.16E-06,0.939135491,0.95319532,1,1,0.009688152
d6,b1,15.8113883,43.01162634,-108,-24,4.67E-05,4.67E-05,0.5091,0.489,1,1,OMA,6.59E-06,6.59E-06,0.947664276,0.97569757,1,1,0.005701907
d6,b1,15.8113883,43.01162634,-106,-22,7.44E-05,7.44E-05,0.501,0.4969,1,1,OMA,1.07E-05,1.07E-05,0.962977321,0.957470747,1,1,0.006078423
d6,b1,15.8113883,43.01162634,-104,-20,0.000116269,0.000116269,0.5035,0.4926,1,1,OMA,1.68E-05,1.68E-05,0.954642373,0.96309631,1,1,0.006429751
d6,b1,15.8113883,43.01162634,-102,-18,0.00018518,0.00018518,0.4973,0.5006,1,1,OMA,2.70E-05,2.70E-05,0.970149254,0.949144914,1,1,0.006235087
d6,b1,15.8113883,43.01162634,-100,-16,0.000295285,0.000295285,0.4966,0.5026,1,1,OMA,4.32E-05,4.32E-05,0.974025974,0.947569757,1,1,0.00594767
d6,b1,15.8113883,43.01162634,-98,-14,0.000461845,0.000461845,0.4976,0.4918,1,1,OMA,6.77E-05,6.77E-05,0.953091684,0.949819982,1,1,0.008361184
d6,b1,15.8113883,43.01162634,-96,-12,0.000740565,0.000740565,0.5028,0.4814,1,1,OMA,0.000108776,0.000108776,0.932932739,0.961521152,1,1,0.009469108
d6,b1,15.8113883,43.01162634,-94,-10,0.001173416,0.001173416,0.5034,0.4839,1,1,OMA,0.000172519,0.000172519,0.937778639,0.962871287,1,1,0.00870568
d6,b1,15.8113883,43.01162634,-92,-8,0.001866093,0.001866093,0.4934,0.4818,1,1,OMA,0.000274526,0.000274526,0.933708083,0.940369037,1,1,0.012172724
d6,b1,15.8113883,43.01162634,-90,-6,0.002925892,0.002925892,0.4924,0.4759,1,1,OMA,0.000430596,0.000430596,0.922271758,0.938118812,1,1,0.014011669
d6,b1,15.8113883,43.01162634,-88,-4,0.004710551,0.004710551,0.4952,0.4606,1,1,OMA,0.000693412,0.000693412,0.892614848,0.944419442,1,1,0.017148044
d6,b1,15.8113883,43.01162634,-86,-2,0.00743579,0.00743579,0.4907,0.4531,1,1,OMA,0.001094741,0.001094741,0.878077147,0.934293429,1,1,0.020523621
d6,b1,15.8113883,43.01162634,-84,0,0.011344042,0.011344042,0.4876,0.4458,1,1,OMA,0.001670285,0.001670285,0.863927118,0.927317732,1,1,0.023534113
d6,b1,15.8113883,43.01162634,-82,2,0.018044411,0.018044411,0.4919,0.4182,1,1,OMA,0.002657008,0.002657008,0.810428378,0.936993699,1,1,0.029672526
d6,b1,15.8113883,43.01162634,-80,4,0.02857016,0.02857016,0.4906,0.4009,1,1,OMA,0.00420707,0.00420707,0.776894747,0.934068407,1,1,0.035154241
d6,b1,15.8113883,43.01162634,-78,6,0.044062159,0.044062159,0.4897,0.3779,1,1,OMA,0.006488482,0.006488482,0.732312464,0.932043204,1,1,0.042315962
d6,b1,15.8113883,43.01162634,-76,8,0.067172204,0.067172204,0.4797,0.3438,1,1,OMA,0.009891757,0.009891757,0.666214383,0.909540954,1,1,0.055450414
d6,b1,15.8113883,43.01162634,-74,10,0.102759453,0.102759453,0.4715,0.3164,1,1,OMA,0.015132474,0.015132474,0.613103315,0.891089109,1,1,0.06734
d6,b1,15.8113883,43.01162634,-72,12,0.155462746,0.155462746,0.4689,0.2667,1,1,OMA,0.022893766,0.022893766,0.516766815,0.885238524,1,1,0.084460377
d6,b1,15.8113883,43.01162634,-70,14,0.226856816,0.226856816,0.4508,0.2311,1,1,OMA,0.033407534,0.033407534,0.447761194,0.844509451,1,1,0.1039654
d6,b1,15.8113883,43.01162634,-68,16,0.326354064,0.326354064,0.4438,0.1854,1,1,OMA,0.048059885,0.048059885,0.359178135,0.828757876,1,1,0.12490375
d6,b1,15.8113883,43.01162634,-66,18,0.449480378,0.449480378,0.4375,0.147,1,1,OMA,0.066191945,0.066191945,0.284745106,0.814581458,1,1,0.145609983
d6,b1,15.8113883,43.01162634,-64,20,0.600464312,0.600464312,0.4216,0.1064,1,0.9999,OMA,0.088426425,0.088426425,0.206047684,0.77880288,0.999897509,1,0.171761893
d6,b1,15.8113883,43.01162634,-62,22,0.788603719,0.788603719,0.3934,0.079,1,0.9973,OMA,0.116132565,0.116132565,0.152936616,0.715346535,0.997232756,1,0.20132424
d6,b1,15.8113883,43.01162634,-60,24,1.02370548,1.02370548,0.3715,0.0492,1,0.977,OMA,0.150754564,0.150754564,0.095173483,0.666066607,0.97642718,1,0.235548564
d6,b1,15.8113883,43.01162634,-58,26,1.282356733,1.282356733,0.3342,0.0343,1,0.8994,OMA,0.188844553,0.188844553,0.066291917,0.582133213,0.896894537,1,0.279843571
d6,b1,15.8113883,43.01162634,-56,28,1.566705185,1.566705185,0.3088,0.0221,1,0.7711,OMA,0.230718811,0.230718811,0.042643923,0.524977498,0.765399201,1,0.328647462
d6,b1,15.8113883,43.01162634,-54,30,2.172696659,2.172696659,0.3035,0.0911,0.9992,0.5341,NOMA,0.31995947,0.31995947,0.176390773,0.513051305,0.522496669,0.998197792,0.390307885
d6,b2,15.8113883,35.35533906,-114,-30,1.19E-05,1.19E-05,0.5005,0.5014,1,1,OMA,1.47E-06,1.47E-06,0.971699942,0.956345635,1,1,0.005097415
d6,b2,15.8113883,35.35533906,-112,-28,1.92E-05,1.92E-05,0.4929,0.4971,1,1,OMA,2.55E-06,2.55E-06,0.963364993,0.939243924,1,1,0.008366583
d6,b2,15.8113883,35.35533906,-110,-26,3.03E-05,3.03E-05,0.4951,0.5068,1,1,OMA,4.18E-06,4.18E-06,0.982167087,0.944194419,1,1,0.005315208
d6,b2,15.8113883,35.35533906,-108,-24,4.80E-05,4.80E-05,0.5077,0.5007,1,1,OMA,6.79E-06,6.79E-06,0.97034309,0.972547255,1,1,0.003192591
d6,b2,15.8113883,35.35533906,-106,-22,7.63E-05,7.63E-05,0.5001,0.4913,1,1,OMA,1.09E-05,1.09E-05,0.952122504,0.955445545,1,1,0.007733652
d6,b2,15.8113883,35.35533906,-104,-20,0.000121415,0.000121415,0.4961,0.4951,1,1,OMA,1.76E-05,1.76E-05,0.959488273,0.946444644,1,1,0.007947184
d6,b2,15.8113883,35.35533906,-102,-18,0.000191648,0.000191648,0.5038,0.4893,1,1,OMA,2.79E-05,2.79E-05,0.948245784,0.963771377,1,1,0.007170674
d6,b2,15.8113883,35.35533906,-100,-16,0.000297479,0.000297479,0.5001,0.4983,1,1,OMA,4.35E-05,4.35E-05,0.965691025,0.955445545,1,1,0.006006838
d6,b2,15.8113883,35.35533906,-98,-14,0.000482035,0.000482035,0.505,0.4868,1,1,OMA,7.07E-05,7.07E-05,0.943399884,0.966471647,1,1,0.007468368
d6,b2,15.8113883,35.35533906,-96,-12,0.00075661,0.00075661,0.5048,0.4858,1,1,OMA,0.000111139,0.000111139,0.941461524,0.966021602,1,1,0.007796062
d6,b2,15.8113883,35.35533906,-94,-10,0.001206948,0.001206948,0.4906,0.4795,1,1,OMA,0.000177457,0.000177457,0.929249855,0.934068407,1,1,0.013505346
d6,b2,15.8113883,35.35533906,-92,-8,0.00190012,0.00190012,0.4869,0.4655,1,1,OMA,0.000279537,0.000279537,0.902112813,0.925742574,1,1,0.018114803
d6,b2,15.8113883,35.35533906,-90,-6,0.002966329,0.002966329,0.4903,0.4638,1,1,OMA,0.000436551,0.000436551,0.8988176,0.933393339,1,1,0.017635819
d6,b2,15.8113883,35.35533906,-88,-4,0.004663567,0.004663567,0.4959,0.467,1,1,OMA,0.000686493,0.000686493,0.905020353,0.945994599,1,1,0.015347969
d6,b2,15.8113883,35.35533906,-86,-2,0.007436834,0.007436834,0.4985,0.4517,1,1,OMA,0.001094895,0.001094895,0.875363443,0.951845185,1,1,0.018617007
d6,b2,15.8113883,35.35533906,-84,0,0.011868989,0.011868989,0.4869,0.4413,1,1,OMA,0.001747591,0.001747591,0.855204497,0.925742574,1,1,0.024897115
d6,b2,15.8113883,35.35533906,-82,2,0.018611807,0.018611807,0.4868,0.4305,1,1,OMA,0.002740565,0.002740565,0.834270207,0.925517552,1,1,0.028126481
d6,b2,15.8113883,35.35533906,-80,4,0.028572407,0.028572407,0.4764,0.4046,1,1,OMA,0.004207401,0.004207401,0.78406668,0.902115212,1,1,0.038338809
d6,b2,15.8113883,35.35533906,-78,6,0.044809598,0.044809598,0.4825,0.3745,1,1,OMA,0.006598553,0.006598553,0.725722039,0.915841584,1,1,0.045301322
d6,b2,15.8113883,35.35533906,-76,8,0.0696111,0.0696111,0.4746,0.3506,1,1,OMA,0.010250919,0.010250919,0.679395232,0.898064806,1,1,0.055415969
d6,b2,15.8113883,35.35533906,-74,10,0.104378829,0.104378829,0.4591,0.3143,1,1,OMA,0.01537095,0.01537095,0.609032758,0.863186319,1,1,0.071571159
d6,b2,15.8113883,35.35533906,-72,12,0.158255424,0.158255424,0.4522,0.2747,1,1,OMA,0.023305026,0.023305026,0.532273696,0.847659766,1,1,0.087508007
d6,b2,15.8113883,35.35533906,-70,14,0.232107362,0.232107362,0.4324,0.2407,1,1,OMA,0.03418075,0.03418075,0.466369451,0.803105311,1,1,0.107292111
d6,b2,15.8113883,35.35533906,-68,16,0.331331282,0.331331282,0.4185,0.1874,1,1,OMA,0.04879285,0.04879285,0.363054856,0.771827183,1,1,0.132097943
d6,b2,15.8113883,35.35533906,-66,18,0.460842425,0.460842425,0.3956,0.1413,1,1,OMA,0.067865164,0.067865164,0.273696453,0.72029703,1,1,0.160005347
d6,b2,15.8113883,35.35533906,-64,20,0.625398295,0.625398295,0.3781,0.1038,1,0.9999,OMA,0.092098301,0.092098301,0.201007947,0.680918092,0.999897509,1,0.186875068
d6,b2,15.8113883,35.35533906,-62,22,0.834272339,0.834272339,0.3503,0.074,1,0.9972,OMA,0.122857904,0.122857904,0.143244815,0.618361836,0.997130265,1,0.218502198
d6,b2,15.8113883,35.35533906,-60,24,1.067966339,1.067966339,0.317,0.0506,1,0.9763,OMA,0.157272591,0.157272591,0.097887187,0.543429343,0.975709747,1,0.254401234
d6,b2,15.8113883,35.35533906,-58,26,1.354047409,1.354047409,0.2717,0.0354,1,0.904,OMA,0.199402,0.199402,0.068424113,0.441494149,0.901609101,1,0.302462454
d6,b2,15.8113883,35.35533906,-56,28,1.675901134,1.675901134,0.2292,0.022,0.9997,0.7777,OMA,0.246799431,0.246799431,0.042450087,0.345859586,0.772163575,0.999324172,0.359172141
d6,b2,15.8113883,35.35533906,-54,30,2.336221292,2.336221292,0.2466,0.0877,0.9545,0.5365,NOMA,0.344040743,0.344040743,0.169800349,0.385013501,0.524956442,0.897499437,0.432609127
d6,b3,15.8113883,29.15475947,-114,-30,1.26E-05,1.26E-05,0.5115,0.4963,1,1,OMA,1.58E-06,1.58E-06,0.961814305,0.98109811,1,1,0.003187076
d6,b3,15.8113883,29.15475947,-112,-28,1.96E-05,1.96E-05,0.4955,0.4935,1,1,OMA,2.60E-06,2.60E-06,0.956386897,0.945094509,1,1,0.008511497
d6,b3,15.8113883,29.15475947,-110,-26,3.13E-05,3.13E-05,0.4905,0.5075,1,1,OMA,4.33E-06,4.33E-06,0.983523939,0.933843384,1,1,0.006471039
d6,b3,15.8113883,29.15475947,-108,-24,5.01E-05,5.01E-05,0.4963,0.4972,1,1,OMA,7.10E-06,7.10E-06,0.963558829,0.946894689,1,1,0.007360891
